index,Name,Release date,Price,Average playtime forever,Developers,Publishers,Genres,About the game,Estimate users,Estimated gross profit,Review score,Total days,Extras trophy,Operating System,year
55753,"Please, Don’t Touch Anything",2015-03-26,4.99,159,Four Quarters,Forward Game Studios,"Casual,Indie","Please, Don’t Touch Anything is a cryptic, brain-racking button-pushing simulation. Covering for a colleague who is taking a bathroom break, you find yourself in front of a mysterious panel which only component is a red button. And since you’ve clearly been instructed not to touch anything, the only thing you want to do now is push that damn button. Push it and expect to be held liable for any unintended aftermath. And there will be many. FEATURES 25 devious enigmas Singular pixel art Atmospheric chiptune soundtrack Steam Cards Achievements",4321,21561.79,3267,3202,16,True,2015
45279,Adventures of Bertram Fiddle 1: A Dreadly Business,2015-04-02,4.99,85,Rumpus,Deck13,"Adventure,Casual,Indie","The Adventures of Bertram Fiddle is a traditional 2D point and click adventure game that mixes the classic formula up with riveting action elements all weaved together lovingly by Rumpus Animation. 'It is quite possibly one of the finest point-and-click comedy murder mystery adventure games set in Victorian London you will play today' - Bertram Fiddle Explore a quirky Victorian London inhabited by strange characters, with even stranger noses, as self proclaimed leading explorator, Bertram Fiddle, finds himself in a bit of pickle. You must help him follow the clues and track down the elusive serial killer known only as Geoff the Murderer before he strikes again. Wander the murky and mysterious streets and alleyways of Old London Town... but be careful whom you bump in to... Watch in stunned disbelief as the story, and your mind, unravels before your very eyes in this animated interactive adventure! Featuring - An intriguing, dark humoured murder mystery filled with intrigue, dark humour, murder and mystery - Beautifully animated interactions - Over 30 locations to explore - An original soundtrack composed by Cam Reynolds inspired by 1970s B movies - Unique Voice Acting - Riveting action sequences - Terrible puns!",458,2285.42,332,3195,0,True,2015
46354,MiniDrivers,2015-08-31,0.0,296,Ivanovich Games,Ivanovich Games,"Indie,Racing,Simulation,Sports","The craziest races are now on your hand with MiniDrivers! The animated serie which is loved by millions of people around the world has a new main character: You! Create your own stores or change the rules becoming World Champion. IS TIME TO RACE! If something is peculiar with MiniDrivers is their way to see the sport. Who said races are boring? Surprises will be in every corner with the power-ups that you’ve seen on the animated series. Freeze your rivals with the Freeze-o-Kimi, throw a boomerang as the Australian drivers or smash your rivals as the most “shocking” driver does in real life. Enjoy three different game modes, like the Tournament that will make you show that you’re the best driver. The season mode will allow you become the 2016 MiniDrivers World Champion and the online tournament that will allow you to show everyone that you’re the best driver with the weekly challenges against your friends around the world. Also you can enjoy the chapter of your favorite cartoons and see all the chapters from our app. A SEASON TO REMEMBER Race on the 35 most known tracks of the series full of details and surprises that will shock you with the full grid for this 2016 season of MiniDrivers. Will you be able to beat Minicedes with your favorite driver? Now you can do it! Change the story and specially… Change the rules! MINIDRIVERS AS YOU HAVE NEVER SEEN BEFORE Realistic graphics adapted to the retina display of your Mac's. Also you will be able to change the amount of detail. You will see everything! BECOME AN ENGINEER Realistic physics for the most exigent drivers with an arcade handling for the little ones. All the people can race at MiniDrivers the videogame! But don’t forget to upgrade your car if you want to be on top and beat your rivals.",125,0.0,12,3044,44,True,2015
10439,Extreme Exorcism,2015-09-23,5.99,132,Golden Ruby Games,Ripstone,"Action,Adventure,Casual,Indie","Extreme Exorcism is a paranormal platformer where every move you make comes back to haunt you. Take on the role of Mae Barrons; an Extreme Exorcist with extreme measures. Her supernatural skills are called upon when everything and everyone else has failed to rid a haunted house of its ghostly presence. Conventional methods won’t cut it with these ghosts. Instead, Mae comes armed with a deadly arsenal of ghost-busting weapons, from rocket launchers to razor sharp boomerangs. But these aren’t your average poltergeists. At the end of each round, a ghost appears and mimics your every move from the round before. The longer you survive the more extreme the game becomes. Engage in non-stop ghost annihilation in 10 eerie areas of the haunted house – each room presenting its own hellish hazard. Brave the winds on the balcony and the fire in the kitchen, surviving for as long as you can. With a devilish local multiplayer – you can play co-op or deathmatch modes with up to 3 of your friends, and with 50 unique challenges even the most daring Extreme Exorcist will be put to the test.",56,335.44,34,3021,13,True,2015
28178,Giana Sisters 2D,2015-10-23,7.99,164,Kasaa Solution,"HandyGames,Black Forest Games","Action,Indie","'The Great Giana Sisters' was one of the first platformers to be released on the Commodore 64. Although sales were stopped soon after the game’s release, The Great Giana Sisters became a cult classic, and Giana an iconic part of video game history. In 2009, we started a reboot of Giana Sisters and released it on Nintendo DS. Giana Sisters DS marked the beginning of a new series of Giana Sisters games, with Giana Sisters: Twisted Dreams and Giana Sisters: Dream Runners being the latest releases. Now we’re happy to give you a HD remake of the 2009 Nintendo DS version on Steam. It features beautiful HD graphics and full controller support. And of course the precise controls, intuitive handling and a smooth learning curve that platform fans expect. All balanced for hours of fun and challenges. It also contains the 32 levels of the original game – restored with love and care to resemble our take on the retro aesthetic. Freed from the dust of decades, Giana Sisters 2D retains its cherished style, familiar features and the legendary original soundtrack in a fresh revision. Beautifully restored HD Remake of the Nintendo DS classic. Sharp, intuitive controls and an easy learning curve. Lovingly crafted modern take on retro graphics in HD. 80 completely new adventures. 32 fully restored classic levels will put a tear in the eye of many fans of the original version! Legendary soundtrack, inspired by Chris Huelsbeck. Customizable controls and full controller support. Steam integration: leaderboards, achievements, and trading cards.",229,1829.71,64,2991,51,True,2015
50431,Prison Architect,2015-10-06,29.99,1481,"Double Eleven,Introversion Software",Paradox Interactive,"Indie,Simulation,Strategy","Welcome Wardens! Only the world’s most ruthless Warden can contain the world’s most ruthless inmates. Design and develop your personalized penitentiary in Prison Architect. Key Features: Customized Confinement Allocate resources to optimize your compound, but don’t restrict the flow of the crowd lest you encounter a flood, fire, fight, or full-blown riot. Invest and Innovate Tap federal money with grant applications &amp; direct your funds to combat disease, gang activity, litigation, and more! Management and Muscle Ensure your prison is *mostly* ethical and safe with top-notch staff including armed guards, psychologists, doctors, lawyers and snitches. Detention by Design Each prisoner’s criminal history requires custom treatment programs, labor schedules, and reform workshops. Lockdown Showdown Attempt a high-stakes escape of your own supermax prison in Escape Mode, or try Online mode to test one of 12,000 player-created prisons. Expand your empire limitlessly in Sandbox mode.",64362,1930216.38,50737,3008,26,True,2015
22362,MANOS: The Hands of Fate ~ Director's Cut,2015-07-30,1.99,19,FreakZone Games,FreakZone Games,"Action,Adventure,Indie","'This game will be bigger than Skyrim!” - Bill Corbett, Rifftrax/Mystery Science Theatre 3000 Remember how every film had it's own platform game adaptation? When every man, woman, child, animal and inanimate object were out to get your character? When the streets were filled with bats, ghosts and Frankenstein monsters? MANOS: Director’s Cut will take you back to the absurd adaptations of the past! Lost on their vacation, Mike and his family have wandered the desert trying to find a place to stay, only to wind up in the mysterious Valley Lodge. Maintained by Torgo, an unusual man/satyr who 'takes care of the place while The Master is away', the hotel is swimming with paranormal activity which Mike has to brave through to find his now missing family. Who is The Master, and what does he want with Mike's family? Armed with his trusty revolver, Mike will have to wander the haunted halls, venture out into the desert, uncover a dark temple and battle the forces of darkness to find out! The worst movie of all time is now a video game! Homages to all of your least favourite terrible movies and games! Retro-style cut-scenes telling the not-so-classic story of MANOS, with art by Matt Kap, the pixel artist from The Binding of Isaac: Rebirth and Castle in the Darkness. Unlockable PLAY AS TORGO mode",191,380.09,119,3076,6,True,2015
12074,Car Mechanic Simulator 2015,2015-04-23,19.99,1071,Red Dot Games,PlayWay S.A.,"Racing,Simulation","/ / New cars, new tools, new options, more parts and much more fun in the next version of Car Mechanic Simulator! Take your wrench! Create and expand your auto repairs service empire. Car Mechanic Simulator 2015 will take you behind the scenes of daily routine in car workshop. Take on the role of the car mechanic and repair cars for your clients. Spend the earned money on expanding your workshop and improving your skills. Buy worn out cars, renovate them and sell with profit or become a famous car collector. If you manage your business well, you will surely succeed in the market. Car Repairs The essence of the game. It is your job. It is the way you get cash. It is the way you live... Ok, it is maybe not that important, anyway that is the basic activity in the game. Customer comes in and mysteriously says that his car is broken but he needs it for tomorrow. The clock starts right now. Mission system Jobs are generated randomly so you'll have to choose on which car you will work. It seems like there is a group of customers waiting in front of the workshop for the mechanic... Additionally you can take limited amount of jobs in the same time and every one of them is time-restricted. With different difficulty and complexity levels and of course, different payment levels, wise management is the key here. Workshop management After whole day of hard work it is time to count your cash and then look around your business. What should I buy to improve my performance? What would attract more clients? You can always just buy more posters on the wall but it is not something called 'great investment' for such a serious business, right? Car auctions Speaking of investments.There is a chance for making even more money in the car auction house. Choose wisely, buy used or old cars and renovate them to sell with profit... Or, if you are one of those vintage car lovers, you can have your own collection. Car Models Cars are fully dismountable to the car frame with amazing level of detail. Every car is made of more than 200 interactive parts, which includes an interior, a car body and the whole engine.",14015,280159.85,11804,3174,11,True,2015
6692,Rugby League Live 3,2015-09-29,19.99,0,Big Ant Studios,"Big Ant Studios (Steam),Tru Blu Games",Sports,"Rugby League enters the next-generation with Rugby League Live 3! Featuring an all new Be A Pro career mode and FanHub Player Sharing system, the game is a a must-have for any footy fan! Rugby League Live 3 includes the following features and more: Improved Career mode and Be A Pro - take a Forward or a Back through the ranks of a U20 team into a full professional squad Vastly improved Instant Replay System including super slow-mo and user defined camera placement – get right into the action! Enhanced online play including Online Tournaments Dynamic time of day lighting with full sun movement and weather system giving dusk to night progress and mid game rain All 2014/2015 rule changes, updates to current 2015 rosters and team uniforms. Over 100 teams from Rugby League competitions around the world including the NRL Telstra Premiership, Super League, Holden Cup, and many more New Experience System: Earn badges and experience both online and off to rise to the top of the leaderboards. FanHub Player Sharing – create your own players and teams and share them online across all supported platforms. Dynamic Tackling System: Fend and break tackle your way past multiple defenders and use the new dynamic Struggle and Drag system to burst over the line to score or alternatively drag them into touch! Note: You must be connected to the internet to boot this game. You may disconnect from the internet once at the main menu.",157,3138.43,82,3015,35,True,2015
37928,Shadows of War,2015-01-02,2.99,172,TRI.G,TRI.G,"Indie,Strategy","Shadows of War is a 2D Real-Time Strategy sidescroller game. The game combines classical RTS elements with new ideas into a 2D game. Fight in massive battlefields against your worst foe! Challenge your friends in a 1v1 battle, show them who is in control. Some maps also have unique elements, that requires you to change your tactics. The bigger the map, the harder it will be. You always need to have an eye on every section of the map. Be fast to take counter measures of the enemy's attacks! The game also offers the Hardcore mode, for old-school gamers that needs a challenge. You are low on money, which means you can order less units onto the battlefield. Support strikes will be rarely used, since they're costing too much. Keep track of your tickets, you can't lose a single one! You really need to do everything to prevent the enemy from marching into your land. Always do your best! Else, loosing can't be prevented. Remember the good old days, where games hadn't got any XP system? You only played for fun, not for unlocks or that stuff? Like that? Then SoW is the perfect game for you, no DLC, no XP, no Micro-Transactions. 1944, a German Science project, was sealed and hidden. It was never meant to be found. But in 2013, a new Federal Chancellor was elected. Then, old research projects were activated again, this is where everything began... One of the projects, were a bomb, not a casual one. They built the bomb after the blueprints they've found. Then they tested it, the bomb detonated successfully, with a devastating effect. A world was left, that were pushed into the shadows, no hope, no life as it is known. Nations in despair, began to wage war. The world, at the brink of total destruction. Now we are here. No alliances, all fighting for survival. Russia, now facing Germany again, on the battlefields of Europe.",146,436.54,-48,3285,26,True,2015
12423,Raptor: Call of The Shadows - 2015 Edition,2015-02-13,4.99,6,Scott Host,Apogee Entertainment,"Action,Casual","The great action-crazed, guns blazing, shoot ‘em up game comes back straight out of the ‘90s. Raptor: Call of the Shadows and its futuristic world are ready to challenge your flying skills. Set in a futuristic world, your missions, as a mercenary, consist of flying the Raptor, a sophisticated combat craft and face the MegaCorps competitors through fierce air fights on diverse environments. Fight hordes of enemies, destroy their ships, collect the money and purchase more weapons to upgrade your Raptor jet. You don’t fear to face hordes of relentless foes on the ground, in the air or on the sea, right? A total of twenty-seven missions await you. Fasten your belt and get ready for the challenge of a lifetime. The growing difficulty in-game requires flying skills and eagle eye to survive. Are you strong enough to handle it? MegaCorps’ competitors will do whatever they can to stop you in the air...event if it means to crash into your Raptor. Are you a good pilot enough to dodge them like a pro and defeat the different bosses that will stand on your way? ● Upgradable ship and weapons ● Epic boss fights to challenge your skills ● A pulse-pounding soundtrack ● Unlockable achievements",447,2230.53,204,3243,10,True,2015
32048,Ubinota,2015-03-04,0.0,83,Rotateam,Plug In Digital,Indie,"In a world where inhabitants live in the sky on floating islands made of cubes, a disaster threatens to make the population fall into the depths. The magic paint that keeps the cubes stuck together is drying out. Lucien, a trainee painter, fights with others against the disaster by repainting the islands. Key features: Smart puzzles in 3d in a zen world Magic paints with improbable powers, allowing many possibilities The little adventure of Lucien, a trainee painter travelling through the sky More than 100 levels to discover in 7 different skies",221,0.0,181,3224,46,True,2015
22903,DinoSystem,2015-06-25,7.99,0,Daniele Ferraro,Plug In Digital,"Action,Indie,RPG,Simulation,Early Access","DinoSystem is a 2D, top-down ecosystem and survival simulation that allows players to either manage the ecology of an evolving island (inhabited by dinosaurs), or survive in it as a human, dealing with realistic survival mechanics, and with a deep character progression system that tracks how your character's body adapts over time. An emergent, living world: Everything on the island is subject to biological and physical rules, and nothing comes from nothing: will you hunt the last dinosaur of its species for a steak, or will you protect it from extinction and make sure its eggs hatch? These are the dilemmas you'll face in the game, as long as YOU don't get extinct. Development: To see all the features planned for the full release and the ideas we are considering, please check the development roadmap , and feel free to join the discussion and make suggestions! Game Modes: God : Manage the island ecology, change the weather, trigger devastating events, and see how the ecosystem adapts. Survival : Join the island as a stranded human, see how long you can survive as part of it, and how your body changes in the process. World Features: Ecology simulation : the game simulates a Cretaceous ecosystem populated mainly by dinosaurs. Animals and plants don't 'spawn'; they are born, grow, reproduce and die. DinoSystem uses a seasonal model that calculates day/night length, relative position of the sun, and influences the weather; seasons transition is totally gradual. Realistic weather model that takes into account variables like time of day, humidity, temperature, and pressure; generating weather conditions like rain, snow, wind, sand/snowstorms, thunderstorm and fog. Thunders can trigger wildfires , which can burn down entire forests. Realistic water cycle : rain creates puddles that can either evaporate or grow into ponds and lakes. Evaporation takes into account air humidity, temperature and sun exposure. Terrain changes according to factors like presence of water, weather, vegetation, and location . Any area can become fertile or arid, new forest or grasslands may form or disappear over time. Fire (from torches to campfires and wildfires) consumes available fuel , releasing heat and light, and it's influenced by air humidity and wind; you body and all objects near a fire are heated up. Fire can spread to nearby vegetation and trigger a wildfire, if ambient conditions are favourable. Animals AI allows them to survive in their world and adapt; they'll reproduce, care for their youngs, look for protection or compete for food and mating. Each new island is generated at game start , based on parameters set by the player. Everything , from dead animals to branches, decomposes based on factors like temperature, humidity, and location. There is no 'timer' after which an item or a carcass disappears. Survival Features: Deep, complex and rewarding character progression system : metabolism, body muscles and fat change according to your lifestyle, and your character's sprite changes in appearance to reflect this. Get fat to survive winter, get slim to be lighter and swifter, or get muscular to be stronger in combat and more capable of hard work, but make sure to eat enough proteins. Needs like thirst and hunger are not just bars that drop at a constant rate : everything, from performing actions to metabolism and body weight, influence the rate at which you burn calories, consume water or get tired. For example, high temperature or intense activity make you sweat, requiring you to drink more water. Also, you won't die directly by malnutrition, but as you starve you lose fat, until you become too weak and eventually die from the elements. Dozens of skills, both mental and physical, that raise as you perform the related action ; but can also decay if you don't practice them for a long time. Crafting/Building system allowing you to create items, clothing, weapons , as well as build your own shelter (unless you find a cave..). Foods with different nutrition values : meat is valuable because of proteins, but make sure you cook it... Many more features will be added throughout the development! Again, check the development roadmap , and feel free to get involved and suggest new features. ### NOTE FOR LAPTOP USERS ### If you have a decent graphics card and still have bad performance, it's possible your card is not being used to run the game. Try enabling your graphics card for run_game.exe (the game launcher), here's a guide for NVIDIA and ATI .",250,1997.5,188,3111,0,True,2015
56267,Fairy Tale Mysteries 2: The Beanstalk,2015-10-08,9.99,233,Gogii Games,Artifex Mundi,"Adventure,Casual","A long, long time ago the world was the stage of the struggle between the sinister giants and the noble race of peace-keeping guardians. After a fierce battle the giants were vanquished, except for one, whom the guardians overpowered with powerful magic and banished to a mysterious land above the clouds. Thousands of years have passed and the world is once again on the brink of extinction. All thanks to a boy who got hold of some magic beans powerful enough to open a path to the cloud world and put humankind in grave danger. Taking on the role of a fledgling detective from the Brothers Grimm Institute, you’ll embark on a journey through magical worlds to find the castle of the last of the giants, and face him using your wits, magic spells, and the protection of the guardians. The fate of the world is in your hands. Are you up to the challenge? Features Solve 83 unique tasks related to 15 hidden object scenes! Explore 52 locations in 5 diverse worlds! Find 400 items hidden in various locations! Test your wits in 29 mini-games! Find 41 collectible items!",313,3126.87,166,3006,11,True,2015
39189,Shoot 1UP,2015-09-23,3.99,141,Mommy's Best Games,Mommy's Best Games,"Action,Indie","Why play shoot 'em ups one ship at a time? Launch them all at once! Unleash an entire armada of ships in Shoot 1UP! Instead of stowing each 1UP you collect, each new ship becomes playable immediately, resulting in an ever-growing armada of destruction! With your home world ruined, lead your detached battalion's charge by destroying the mechanical-tentacle hybrid attack forces responsible for your pain. FEATURES: 1UPs INSTANTLY ENTER THE ACTION! Command up to 30 ships at the SAME TIME! 2 PLAYER LOCAL CO-OP play for 60 SIMULTANEOUS player ship INSANITY! Contract your phalanx to dodge enemy fire, expand your ships to fire the PLASMA AUGER ! WEAPONS UPGRADE as you collect more ships (And they downgrade when you lose them so stay sharp!) Sacrifice ships for a BULLET-VAPORIZING BOMB which increases in power the more ships you've collected! Manic Shooting without all the wailing and gnashing of teeth-- NORMAL GAMERS can actually enjoy this! Hardcore? Crank up the difficulty and gameplay speed for THUMB-TWISTING manuevers! Classic shmup design - six levels of alien lands ready for you to get your revenge! New for Steam version - Steam Leaderboards, Steam Achievements, Trading Cards, remappable keyboard controls, and more!",124,494.7600000000001,76,3021,18,True,2015
2558,Trigger Saint,2015-10-09,6.99,0,Aaron Arcand,Undergroundies,"Adventure,Indie,RPG","Take on the role of Trigger Saint, mystic, hero, savior, legend, and wielder of the mighty Kuna Musket. You have come of age and it is time to fulfill your destiny. Avenge your people and reclaim the floating city of Pithia in this Si-Fi/Fantasy like, Isometric like, Adventure/Shooter like RPG. Features Unique hand drawn artwork. Six slot inventory system. Weapon Evolution! Saint's musket will change it's appearance based on how many hero coins you have. Easy to learn, play how you want! Keep your items and build on your attacks OR transmute them and use the skill coins to upgrade passive and active skills and abilities. A variety of one time use items, kuna mods and other items to find. An amazing game soundtrack by Stellardrone. Steam Achievements! Steam Leader Boards! Save System Listen close child for this story tells of your destiny, Many years ago, the magical floating city of Pithia drifted high above the clouds. A peaceful city filled with thousands of magical beings,we were known as the 'Pithians'. We built wondrous floating machines and were the greatest of inventors. The city and our people were protected by a group of wise mystics. They trained in the art of inner spirit and wielded ancient weapons known as Kuna Muskets. The mystics lived on the edge of the city on platforms we called the 'Sky Ways'. Thought to be built from magic these platforms kept balance and if were ever lost the city would fall into eternal darkness. They caught us off guard... floating demons inhabiting bodies of metal stormed the city under the light of the two crescent moons. We fought long and hard but their numbers were many, we could not hold them. They made their way into the city killing any in sight, thousands of Pithians slain within hours. I watched helplessly as my own mystic brothers were cast down in blood. Luckily I was able to make it to the docks... me, your pregnant mother and and a couple hundred badly wounded Pithians escaped via airship. We would fly east to the floating mountains of Kiatu where we would remain in hiding for many years. We now live in seclusion here on Kiatu, waiting for the day when the prophecy would be fulfilled. It is foretold that one day a young mystic would travel back to Pithia and reclaim it for his people, avenging his ancestors and ridding the city of evil. He would light the ancient beacon and signal the great exodus back to our home. Contact: Undergroundies@hotmail.com",22,153.78,16,3005,14,True,2015
50767,Loot Hunter,2015-01-23,6.99,0,Rake in Grass,Rake in Grass,"Action,Adventure,RPG,Simulation,Strategy","Enjoy your journey from poor sailor to the richest and the most honoured adventurer! Explore every corner of the dangerous seas with your ships fully loaded with canons. You can choose the way of an honest merchant and trade with farms, towns or forts. Or, you can fight for one of three nations and sink the enemy ships. Or, maybe you want to be a pirate and plunder everything you encounter? You can hoard gold, buy bigger ships and equip them with as many powerful items as you can find in towns and treasure chests all around the islands! Prepare well before you sail into a grand battle with the most dangerous of your enemies! If you like sea, ships, adventures, pirates, the smell of gunpowder and green parrots, this a game is for you! Main features: Pick the ship you want and explore many of islands and locations Fulfil random generated quests for high replay value Upgrade your ship through set of RPG-like features Trade with cities, expand your treasure and land you own Advance in a career from a poor sailor to a rich and fearsome captain Enjoy a quick and satysfing match three battle system while sinking your most dangerous enemies Listen to an awesome orchestral music score",100,699.0,37,3264,29,True,2015
30186,Bret Airborne,2015-01-29,4.99,204,Machine 22,Machine 22,"Casual,Indie,RPG",Bret Airborne shakes up the standard match-3 formula with strategic gameplay and original game mechanics. Play as the intrepid Bret Airborne and help Doctor Altus to fight his evil twin brother in the challenging single-player campaign. Customize your balloon by choosing among fourty unique powers. Features - Puzzle-based hot air balloon duels - Challenging single-player campaign with player-selected levels of difficulty - 40 powers and augmentations to customize your balloon - Gauntlet mode to test your skills against increasingly difficult enemies - Custom duels vs. AI opponents - Custom two player local duels,66,329.34000000000003,18,3258,0,True,2015
28533,Quell,2015-05-14,3.99,19,Fallen Tree Games Ltd,Green Man Gaming Publishing,Indie,"Quell is an enchanting puzzle game of logic and relaxation. The game-play is simple: slide a little water droplet around a window-pane, avoid the spikes and collect the pearls. Easy, right? Absolutely, but the beauty of Quell is in the perfectly pitched difficulty curve - it's just taxing enough to test your powers of logic, but never so much so that it stops being fun. The gentle music (by acclaimed composer Steven Cravis) and ambience create the perfect setting to allow your brain to engage fully with these ingenious puzzles. If you're willing to dig deeper still, there's a side narrative which tells a touching story of love, loss and nostalgia. Either way, Quell is a haunting experience that will stay with you long after you've finished it. Fall in love with Quell...",335,1336.65,320,3153,35,True,2015
41058,The Musketeers: Victoria's Quest,2015-08-20,3.99,205,"New Bridge Games,Alawar Entertainment",Buka Entertainment,"Adventure,Casual,Indie,Simulation,Strategy","Guide a young woman on her quest to become a musketeer in this thrilling arcade adventure! The classic tale of the musketeers gets a feminist twist as Victoria sets out to save her king and the country she calls home. As you guide her through 17th Century France, you'll rebuild the charming and picturesque land, perform tasks for the people you meet, and recruit help from fellow adventurers. Along the way, you'll steer a massive sailing ship through a pirate blockade, snatch treasure from the jaws of a dragon, and face a slew of enemy rogues! As you explore caves, castles and more, you'll learn to craft the items you need from the resources you gather. You'll also acquire magic boosters that increase your speed and help you to beat the game's challenging levels. Skilled players can race against the clock to earn a host of trophies, while casual players can enjoy the game at their own pace. With lush visuals, a captivating story, and addictive time management gameplay, The Musketeers: Victoria's Quest offers an unforgettable saga of high adventure! * Vibrant and colorful levels * Over eight hours of captivating gameplay * Make your own tools and other items * Cool boosters that give you an edge * Thrilling mini-games How to play: 1. Collect the resources you need. 2. Clear and repair the path to the exit. 3. Rebuild and upgrade buildings. 4. Complete tasks for NPCs.",47,187.53,19,3055,0,True,2015
38322,Zenohell,2015-10-14,9.99,0,Team Grybanser Fox,Team Grybanser Fox,Action,"Welcome to your Zenohell, soldier. Zenohell is a 90s styled shoot-em'up (in short, shmup) that is all about shooting, dodging, collecting medals and getting score, while blasting your speakers to the sound effects and music. Warning: The game does contain profanities at some points so tread carefully. - 6 stages of ever increasing scale and intensity - but there are more for the especially skilled pilots. - A secret mode that you can unlock. - 3 player ships offering completely different playstyles, with some more you can unlock by playing the game. - A 28 track soundtrack made by Jorgen 'dj_emphatic' Sjolander, that you get for free with the game - just look at the data files. - 3 different gameplay modes. - Music modding, which lets you swap out the music for your personal favorites, if desired. - Options which let you customize your game view, TATE (rotating your screen), Filter, Transparent medals and more! - Gameplay from times when it was more about reflexes and less about complex scoring. We, at Grybanser Fox, are excited to finally show our game to the world and we hope that you will be as excited to play it as we were making it.",83,829.1700000000001,37,3000,23,True,2015
26133,Crypt of the NecroDancer,2015-04-23,14.99,494,Brace Yourself Games,"Brace Yourself Games,Klei Entertainment","Action,Indie,RPG","DELIVER BEATDOWNS TO THE BEAT! Crypt of the NecroDancer is an award winning hardcore roguelike rhythm game. Move on the beat to navigate an ever changing dungeon while battling dancing skeletons, zombies, dragons, and more. Groove to the epic Danny Baranowsky soundtrack, or select songs from your own MP3 collection! FEATURES: Descend into the crypt as 15 playable characters with unique play styles and challenges! Jam out to over 40 original songs in Danny Baranowsky’s award winning soundtrack, or set your own beats with songs from your own MP3 collection! An ensemble of major and minor puns at every half-step! Play with keyboard, controller, or even a USB dance pad! Official Danganronpa character reskins and mod support! BONUS: Includes 6 playable remixes of the entire soundtrack. Remixes by FamilyJules, A_Rival, Chipzel, OCRemix, Girlfriend Records, and Virt! GOLD AND LOOT AWAIT Gather diamonds to unlock permanent upgrades and better equipment to traverse deeper into the NecroDancer’s lair. The deeper you go, the more treacherous enemies you’ll face. RACE TO THE TOP Reach great heights as you disco down through the depths of the crypt. Whether you aim to get the highest scores or complete runs in the fastest times, you can compete against a robust community of players in a range of permanent and daily challenges across all characters. MERCH! Gear up with official Crypt of the NecroDancer items from our merch store !",21848,327501.52,19939,3174,54,True,2015
25996,JamG,2015-07-06,9.99,0,Ernő Király,Ernő Király,"Action,Casual,Indie,Early Access","Control an ever-changing ball along a narrow winding course suspended in midair. Solve your way through challenging levels jam-packed with obstacles, traps and mazes. Morph the marble ball, altering it's size and mass on the spot to more easily get through brain twisting puzzles and platforming challenges.",15,149.85,11,3100,0,True,2015
58789,Teddy Floppy Ear - Kayaking,2015-01-16,4.99,180,Forever Entertainment S. A.,Forever Entertainment S. A.,"Adventure,Casual,Indie","Send your kid onto an unforgettable journey with the world’s most charming bear. Based on a famous Polish cartoon, Teddy Floppy Ear stands out as a great entertainment for children. Prepared by an experienced team, Teddy Floppy Ear – Kayaking mixes fun adventure game with a healthy dose of learning, perfect for young minds. In this episode our main character takes advantage of beautiful, spring weather and goes on a kayaking trip with his friend Piglet. There he finds out that there is a problem with Mr. Catfish who acts a little too bossy, and needs to be taught a lesson in kindness. During his trip, our hero solves numerous puzzles testing child's mathematical skills, eye-hand coordination, logical thinking and perceptiveness. Beautiful hand-painted graphics, soothing music, entertaining and violence free story keep your child occupied for hours. Features: - A dozen of colourful locations - Educational value - Great for even the youngest kids - Absolutely no violence - Numerous mini-games for variety - Soothing music - Famous Teddy Floppy Ear",581,2899.19,308,3271,0,True,2015
36361,Worms World Party Remastered,2015-07-16,2.99,283,Team17 Digital Ltd,Team17 Digital Ltd,"Action,Indie,Strategy","Imagine taking the perfect online gaming experience and one of the most popular Worms games ever made, adding a touch of Steam achievements, leaderboards, cloud saves, full controller support; a little sprinkle of 1080p / 60FPS, all rounded off with enhanced weapon sounds effects and an improved frontend. And you have Worms World Party Remastered. With both single player and up to 6 players leading their worms into manic multiplayer mayhem, this unique, wacky, outrageous, addictive and deadly (to Worms anyway) combat game is remastered and ready for action. FEATURES: Access the fantastic 'Wormpot' which gives you over 1000 different game styles. All modes are available offline, online, or a mixture of both! Over 20 Multiplayer missions: players can now team up with a buddy to tackle cooperative missions where working together is the only way to twin. Alternatively, check out the competitive missions and fight in specially prepared scenarios. Single player and multiplayer, 2-6 players either local or online. It’s a veritable feast with nearly 60 weapons, ranging from the relatively calorie-free bazooka to the full fat concrete Donkey. Oh man! If you’re late to the party scene, don’t worry. Our friendly training section will soon have you dancing with the rest of us. Shiny 1080p graphics with 60 fps Enhanced weapon sound effects Cloud Saves Full Controller Support Steam Leaderboards Steam Achievements MODES: Quickstart Game - get to play quickly with predefined team and weapon set against AI (Wormbots). Training - host different disciplines in which to train. You work against the clock. Missions - ranged between easy and hard. Custom terrains for won missions unlock for normal games. Time Attack - Missions but with different ways to complete them. The player must figure out which one is the fastest. Deathmatch challenge – similar to normal games. Player take on a number of computer teams in an ever-increasing spiral of difficulty. Rewards given to high ranked teams.",1372,4102.280000000001,20,3090,15,True,2015
