index,Name,Release date,Price,Average playtime forever,Developers,Publishers,Genres,About the game,Estimate users,Estimated gross profit,Review score,Total days,Extras trophy,Operating System,year
26237,Mido and Di,2021-11-23,0.99,0,"Alper Gonen,Dogan Dipcin",Alper Gonen,"Action,Indie","Mido is an alien kid having nightmares about zombie aliens. One night he draws a creature, Di, and it comes alive to teach Mido how to fight zombies. Mido and Di was a short animation project we wrote but couldn't complete nearly 15 years ago. This game is based on that story, but the story is not playing much part in the game. This is a frantic action, third person, zombie shooting game. You play in simplistic, beautiful looking levels, trying to shoot zombie aliens before they got you. The zombie aliens are coming in waves, like a tower defense game but this is a third person look to that mechanic. You have three different weapons and they are very fun to use. Combining ice and fire weapon, you can even get coins out of zombies. With that coins you upgrade weapons. If you are interested to read the story of the animation, here it is (and I will write it like a storyboard concept) : -Mido is having another nightmare. Objects in his room has changed shape and looks very scary. -He wakes up. It is another school morning. He waits the school bus. When the bus comes camera goes black. -Mido returns home from school. He goes to his room and throws his bag with anger. -He draws a creature to a paper and hangs it on his wall. He names it Di. -He goes to sleep and he is having another nightmare. But this time, his friend Di, rescues him. -He wakes up. There is rain outside. He is afraid of thunder but he gets close to window. He opens it. -Di approaches from sky and takes Mido's hand. -They rise up above and we see a star like shine after they got out of our sight.",259,256.41,30,768,34,True,2021
37128,Gloam,2021-03-01,8.99,0,Cordylus,Cordylus,"Casual,Indie,Early Access","In Gloam, the player embodies a small candle which must in order to survive, steal light from other players. The confrontation is done via mini-games of logic and speed. The last of the 10 participants to still have the light wins.",4,35.96,4,1035,0,True,2021
31838,Heartless Dark,2021-10-14,11.99,0,iamRoarke,iamRoarke,"Action,Indie","Heartless Dark is a top-down action-roguelike with survival horror elements. It plays like a familiar top-down-shooter but your flashlight is your only view into the darkness - oh and your 6th sense... Resources are scarce and even the furniture could be trying to kill you. Note from Roarke (the developer): Heartless Dark was designed as a 'coffee-break roguelike' - easy to pick up and put down and not hugely demanding of your time. A run could be completed in around 20 minutes if you're good enough. While it may not contain thousands of item combinations, hundreds of enemies and complex meta-progression like other games in the genre, I've still put my passion into creating a unique, atmospheric and replay-able experience. Action-Roguelike: Shoot , dodge , stun , electrocute , throw bombs and other tools as you kill monsters in abandoned corporate offices. Expect procedural levels , stats , upgrades , synergies , multiple characters and perma-death . Oppressive Darkness: Your flashlight is your only view into the darkness all around you. Oh and your 6th sense ... Survival Horror: Your survival relies on spatial awareness , managing your limited resources and learning to use hazards to your advantage. FEATURES GAMEPLAY: Randomly generated corporate office levels Perma-death Environmental hazards Stats, upgrades, items and synergies Multiple playable characters (including randomized) Discoverable lore Possessed furniture that might try to kill you QUALITY OF LIFE: Seed system Controller support Customizable difficulty DOES NOT FEATURE: Loot boxes or micro-transactions Complex meta-progression Dialogue Skill Trees Multiplayer",17,203.83,16,808,18,True,2021
52322,"Mommy-Goddess of Unconditional Love ~Wow, You Sure Gave It Your All Out There!~",2021-12-16,24.99,0,Appetite,Shiravune,Adventure,"A visual novel about the events that happened to a student taking an exam. FEATURES A short story that lets you enjoy outlandish situations. Two ending Full Japanese voice acting by seasoned professionals! SUMMARY The exam results came out today. Looking around, I see joy, sorrow, and all kinds of emotions on display from the other students, but I can only stand stock-still, shocked... 'I flunked the exam again...' This is my second time. I see my hopes and dreams slipping through my fingers. I don't want to live another year like this... I wander back to my apartment in a daze, only to find a strange woman there. 'Oh, you're finally home. I've been waiting for you all this time...!' She smiles at me, her hands clasped together as if in prayer. Her expression can only be described as divine... '...A-Are you a... goddess...?' The words just slip out from me. 'I'm the Goddess of Healing. I have come to this world to lift you from despair.' *Please be noted that the developer cannot answer requests for issuing keys. *If you are a curator or a reviewer, you can contact us via the customer support form or discord.",0,0.0,0,745,0,True,2021
9030,AutoCube,2021-12-01,4.99,0,Replayable Games,Replayable Games,"Casual,Indie,Early Access",AutoCube is a creative sandbox where you can build anything you can imagine. In an infinite world you have all the space you could possibly need to build cute little houses or grand castles using features like copy and paste to speed up your progress. Features: Infinite World: Endless space where you can build as big of a structure as you can imagine. Decorative Blocks: Dozens of blocks with different shapes and textures will let you bring to life anything you can imagine. Multiplayer: Work together with your friends to build something unique. Copy &amp; Paste: Lets you reuse parts of your builds to build faster. Area Build: Lets you fill in an entire area with any block you want. Undo &amp; Redo: Instantly undo mistakes that you make while building.,4,19.96,3,760,0,True,2021
45523,Griddlers Beach Season,2021-07-19,4.99,0,Creobit,8floor,Casual,"Griddlers Beach Season is the best puzzle game for the beach season! The summer, the sea, the golden shore of a tropical island and 120 new puzzles with a relaxing theme… What else could a griddler fan wish for?! For Griddlers Beach Season players, the vacation starts right now! 120 unique griddlers. 6 varied locations – a dream resort, hot tropics, an underwater world, a journey in the jungle, a romantic sunset on an island beach. Our spa treatment is relaxing music, colorful premium-quality graphics and the calming atmosphere of beach relaxation. Picross Beach Season is a little corner of paradise in the puzzle genre. New and improved controls! No more need to guess the answer – the gameplay is built on logic alone! Upgraded, clear tutorial: select your tutorial level depending on your skills. Complete only the training that you really need. This is a puzzle game for people who love to spend their time usefully even when on vacation. Take a cruise around 6 island locations and improve your intellectual abilities! While lying on a beach or sipping a cocktail in the bar of a hotel, complete a virtual tour around the resorts of your dreams in the Caribbean, Indian and Pacific oceans. Haiti, Panama, Jamaica, the , Goa, Madagascar, the Seychelles, the Maldives, Bali, Hawaii, Fiji and Bora Bora... They’re all at your fingertips in 120 unique griddlers! A tropical heaven for puzzle fans! It’s time to take a break from the stress of day-to-day life! Enjoy peace and quiet with classical griddler gameplay! A Griddlers gameBahamas 120 unique levels and 6 locations Gameplay built on logic alone with no need for guessing More than 12 hours of gameplay with relaxing music New and improved tutorial, 3 help sections Choose a training level based on your skills and complete one of 2 tutorial parts you really need Special tasks and more than 15 colorful trophies Colorful high-quality graphics helps you to sample the atmosphere of dream resort!",1,4.99,1,895,0,True,2021
22047,奇迹之旅,2021-02-19,0.99,0,"HANYUBO,HANYUBO","HANYUBO,HANYUBO","Adventure,Casual,Indie,RPG",in this open world of hand-painted animation style free exploration to explore every place in this continent including the Elven kingdom and tribes to understand a store to find the truth behind the story,1,0.99,1,1045,0,True,2021
57820,Barrage Fantasia,2021-03-24,9.99,0,l3l,Hanaji Games,"Action,Indie","Story ========================================== A girl named Herb who claims to be a great witch lives in a poisonous swamp on the outskirts of a faraway country. One day, a red jewel is stolen from a shrine under her control. Herb escapes the swamp for the first time in order to recover her jewels. Character ========================================== ・ Herb The hero and self-proclaimed great witch. She lives near Poison Swamp and her business is to manage shrines and make suspicious potions from herbs. She respects her grandmother, a court mage, and is a hard worker who does not miss her magical training every day. ・ Rose The bandit leader of a bandit and commander of the Pigmen. She thinks all in the world is for her as a justification to rob it. She hates to lose and will continue to fight alone even after the departure of her comrades Balun and Philet. ・ Baran Part of Rose's entourage, the tall one. He is good at developing mechas, and most of the bandits' mechas were designed by Baran. He has a gentlemanly personality and respects Fillet's ideas to the fullest. ・ Fillet Part of Rose's entourage, the short one. A strategic and cunning tactician. His motto is to run away before he gets into a rough pinch. Features ========================================== ･ An adorable retro SHMUP with 5 stages + 3 challenges. ･ Arcade mode that lets you play through 5 stages in a row and a short mode that allows you to play any stage you choose. ･ Training mode lets you choose to skip to and play through part of any stage to practice to even further perfection! ･ 16 different regular and 4 challenge bosses ･ Challenge different bosses, each with their own breakable parts for maximum score attack. ･ Vary your play style with multiple different combinations of Familiar Attack types, Bomb settings, and Life settings for multiple replayability. ･ Simple and unique graphics and fun music to match",12,119.88,10,1012,0,True,2021
52046,Atomic Girls,2021-01-07,1.99,0,IR Studio,IR Studio,"Casual,Indie",Help the beautiful girls to immerse themselves in their memories and remember the wonderful moments of their lives. This game is a classic memory game with several levels of difficulty and beautiful arts. All characters appearing in this game are over 18 years of age. Enjoy ;-) - Memory Game - Artworks - Nice music - Steam achievements Keyboard H: Complete Level,0,0.0,0,1088,42,True,2021
58327,Costume Party,2021-12-27,0.0,0,SinVR,SinVR,"Free to Play,Simulation","Travel through time and space, to be with the girls you’ve only dreamt about! Visit a distant desert, slay a stormy sea, take a walk on the wild side… Is it really happening, or is it just your fantasy? There’s never been a Costume Party like this before! How did you get to this crazy hotel in the first place? What powers do these girls have, to make you feel transported? It’s all so very confusing, but I’m not complaining! Venture into a ‘Quickie’ experience, to just be thrown into the fun! For those of you craving more control, feel free to explore ‘Custom’ mode! Of course virtual reality is supported! Don’t be silly! Isn’t VR real anyway? Or play old-schoo l style, with just your mouse and keyboard! How about that! We promise to update this game regularly, with more characters! We really do! And how do I leave this Hotel? I’m not back in California again, am I?",0,0.0,0,734,0,True,2021
56702,Gone Upstate,2021-05-25,14.99,0,Digital Boxcar,Digital Boxcar,"Adventure,Casual,Indie,Simulation,Early Access","You find yourself yearning for the call of the wild outdoors. Take a bus and head upstate to the cabin you built yourself and forget the old world down south for a bit, or forever. Gone Upstate is a peaceful survival game where you explore and build in a forgiving colorful environment. With Gone Upstate you can immerse yourself in a quiet, relaxing world at any time and take a break from everyday life. At the same time, Gone Upstate offers a challenge for those that want to manage resources and can enable dangerous predators around to keep you on your toes. Key Features: Hunt! Search the landscape for a variety of game, including: Deer, rabbits, moose and boar. Defend! Dangerous predator animals abound. Use your skills to avoid wolf, bear, wild boar and coyote attacks. Acquire! Purchase and craft a variety of guns and tools to aid in your survival. Forage! Search for edible mushrooms, useful plants and harvest lumber. Farm! Grow a variety of crops and sell the excess to market. Cook! Fill an empty stomach will an array of delicious recipes made from the fruits of the hunt and the land. Sell! Sell excess supplies to local stores to help fund that next purchase. Build! Buy and sell Land, Build a cabin for home or to increase the property value. Explore! The large open world is filled with different biomes that contain certain plants and animals.",13,194.87,5,950,0,True,2021
44672,BeacHouSeX,2021-04-14,19.99,0,Citor3 Entertainment Studio,ImagineVR,Simulation,"This experience supports both the Oculus Rift and HTC Vive as well as Oculus Quests 1 &amp; 2 via ALVR Finally, The BeachHouSeX, a Virtual Reality Sex Simulation game is here! This is our first collaboration with Japanese MMD modeler 'Kakomiki'. In this scene, his lovely AB4 model makes her appearance! Imagine, if you will, that you have just spent a beautiful afternoon by the beach alone. You head back to your house only to hear a knock at the door. Who could it be? You open the door and the first thing you see is are those amazing eyes. She looks at you and says she is AB4. It's time to change room towels. She looks at you and you can see the burn of lust in her eyes. The towels will have to wait now! In this game, you enter a simulated sexual encounter and can control which acts are performed between you and the woman. She maintains eye contact the entire time and can handle different positions in the hotel room. You can even see yourself on a monitor from within the room. You can modify her look as detailed below and control when you want your happy ending. This game can be played without HMD as well. Game Controls: Oculus Rift &amp; 2D: 1-2-3-4-5 or mouse scroll wheel - Change location in room M – Pause the simulation N or middle mouse button – switch pubic hair on/off SPACE or left mouse button – Happy end F12 or right mouse button – Reset HMD position HTC Vive: Touchpad right side - Scene up Touchpad left side - Scene down Grip – Reset HMD position Trigger – Happy end Other controls: M - Pause the simulation N or middle mouse button – switch pubic hair on/off Keyboard and Mouse can work. Some users find it best to map the 5 key to the X button.",0,0.0,0,991,0,True,2021
18911,SpaceNET - A Space Adventure,2021-02-26,5.99,0,Sonejo Studios,Sonejo Studios,Adventure,"SpaceNET is a non-linear retro sci-fi adventure . Fewer graphics, more story! Along with an amazing soundtrack and a really atmospheric soundscape, the minimalist graphics allows a deeper immersion into the story. You are flying peacefully with your spaceship and you get caught by a mysterious spaceship. You wake up in a prison cell and your memory is gone. You just remember a name: SpaceNET. But what is this? Hint: Be prepared to save the universe! Features: * Minimalist story-driven point-and-click adventure * Non-linear story: you can move freely and achieve different things at the same time. * Geeky graphics * Long game: a walkthrough needs more than 3 hours! * Amazing soundtrack and immersive ambient sounds * No dead ends * Retro interface for mouse devices * Optimized interface for touchscreen * Fly in space between planets and spaceships * Fly on the surface of the planets * Land on planets and spaceships and explore them * Talk to people and solve amazing puzzles * Use your inventory system * Use a full featured terminal to hack things in the game * Find money, buy objects * Dock to a satellite * Fly with different spaceships * Collect gems * Find the network nodes * Save the universe!",26,155.74,26,1038,0,True,2021
49189,Battlemage: Magic by Mail,2021-08-12,4.99,0,Choice of Games,Choice of Games,"Action,Adventure,Casual,Indie,RPG","Will you defend your kingdom with forbidden magic, or backstab the crown? Win tournaments, kiss a prince or princess, or just seize power for yourself! Battlemage: Magic by Mail is a 168,000-word interactive novel by Nic Barkdull. It's entirely text-based, without graphics or sound effects, and fueled by the vast, unstoppable power of your imagination. You're lucky you saw that ad at the market. 'Learn from home! Full battlemage qualification by mail!' it said. Now, your first battlemage assignment is finally here! At last, you can master the magical arts of elementalism, illusion, healing, and necromancy. Yesterday you were just a squire, but today you're an aspiring battlemage! But Sir Kelton says that squires aren't allowed to practice magic, so you'll need to act like you actually want to be a knight, at least for now. With the powers you can unlock, maybe you can win a tournament or two, or get in good with the royal family—you can even try your hand at the game of court politics. Or if you really want to get on Kelton's good side, prove yourself on the battlefield, defeating the mysterious invaders that threaten your kingdom's borders. But beware, if you're not careful, you'll suffer from Arcane Corruption. At first, Corruption warps your physical appearance, but it soon takes over, putting the magic in control. You won't let that happen, will you? Play as male, female, or nonbinary; gay, straight, bi, asexual, or poly. Manipulate minds with illusion magic, master the elements, channel the forces of life with healing magic, or harness death with necromancy. Compete in tournament events like combat, archery, and jousting. Navigate the royal court and use intrigue and betrayal to gain power. Defend your kingdom from mysterious invaders led by a powerful battlemage. Compete with other students to gain the notice of the legendary El Cano. Romance a fellow squire, a humble stableboy, a prince, or a princess. Will you be a loyal squire, a powerful battlemage, or ruler of the realm?",16,79.84,6,871,27,True,2021
33231,Pawnbarian,2021-09-24,9.99,0,j4nw,j4nw,Strategy,"Pawnbarian is a turn-based puzzle roguelike with bite-sized, but challenging sessions. Play cards to control your hero like a chess piece on a tiny dungeon board, outmaneuver enemies with their assortment of tricky abilities, and become the mightiest warrior of the Chesslands! Features Use a deck of chess pieces to hack and slash through hordes of monsters. Pick up the basics instantly if you're familiar with chess, or learn in minutes if you aren't. Carefully plan your moves to navigate challenging, emergent tactical situations. Spend treasure to upgrade your cards with additional powers. Blitz through quick 15-30 minute runs - or die trying. Take on the infinite post-run Gauntlet to see how long you can survive. Pick from 6 characters to conquer 3 dungeons, all requiring an unique approach. Progress through Chains, a series of extra difficulty modifiers. Not Features No permanent upgrades, and not much that needs unlocking. The progress and satisfaction come from your growing mastery of the game's elegant systems! No complex and varied builds. The shops provide a few key decisions, but the bulk of the roguelike depth lies in how you approach the emergent combat puzzles!",509,5084.91,412,828,20,True,2021
31436,Kill Demons,2021-01-26,5.99,0,黑白牛游戏,黑白牛游戏,"Indie,RPG,Strategy","Classic RPG single game, carrying players full of memories! Liu Qingfeng, a disciple of Sanqing palace, obeys his master's orders to fight the sword protector in the demon cave and get back the demon sword. On the way down the mountain, I met Murong Xiaomei in Wangyou village and killed the snake demon with Murong Xiaomei. Later, he ran into the mysterious woman yuan Pingzhi in Jianye city. The three of them wandered the river and lake together. In the process of killing demons and demons, they gradually discovered a big secret. How will Liu Qingfeng choose? Can they finally save the world? It's up to you to continue to write about the world of Voldemort Support keyboard operation: direction key to control character walking, space / enter key to pick up items, dialogue NPC With the ups and downs of the plot, follow the protagonist to kill the demons Abundant hidden items, let's search for treasure in the map (there is a peerless sword in the herb garden, you must find it！ New art interface, paper painting style makes people bright Surprise eggs and hidden plot, as long as you can find out, you no longer have to worry about money and experience.",13,77.87,-1,1069,0,True,2021
56040,Wings Of WW2,2021-10-04,6.99,0,Paul Connor,Paul Connor,Action,"Overview Take to the skies in this 2D depiction of World War 2 in the 1940's. You will be constantly under attack from Enemy war birds hell bent on taking you down. Take the fight to the enemy on your own or with a friend, upgrade your Hurricane's speed, fire rate, bomb damage and many other stats to make you a more formidable foe in the air. Features Single or 2 Player Co-Op Campaign 15 Levels Of Non-Stop Arcade Action Battle Planes/Tanks and Boats Multiple Boss Battles 4 Modes of Difficulty (unlockable in game) Upgradable Aircraft (upgrade between levels to customize your play style) Item Shop (purchase Items between levels) Collectable Power Ups Bullet Hell Action Save Your Progress Steam Achievements High Scores Tables",1,6.99,-1,818,25,True,2021
12575,Moonglow Bay,2021-10-26,24.99,0,Bunnyhug,Coatsink,"Adventure,Casual,Indie,RPG","Embark on a diverse and emotionally charged story, in a relaxing, slice-of-life fishing RPG! You play as a rookie angler, struggling to fulfil your partner’s final wish, while the town around you attempts to keep afloat in the face of impending bankruptcy. With only a journal and rod in hand, you must explore the furthest reaches of the ocean to uncover the secrets of Moonglow Bay. Bring fishing back to the Bay Discover what lurks beneath - Cast nets, set traps, line and ice fish to find all 151 aquatic species Prepare and Preserve - Cook your catch of the day or show them off at the local aquarium Traverse memorable places - Travel through the Glacier and Sulphur zones and unravel the mysteries of Astral Clouds Encounter the Mythical Monsters of Moonglow - Hear the stories, bask in their myths, and prepare for some truly epic encounters Play together or adventure alone - Drop-in with local co-op and fulfil a family’s wish together Home is where our story begins Celebrate the Centennial - Clean up and renovate a fully inhabited fishing town to bring it back to its former glory Meet the townsfolk - Befriend the residents and accept quests through the bulletin board to restore the Bay’s fractured community Prepare for anything - Acquire bait, tackle, and upgrades for your ship so you’re ready for anything The Heart of Moonglow Playful Voxel Art - Moonglow Bay has a stunning, unique visual style which compliments your adventure every step of the way Sumptuous Soundtrack - Lena Raine’s beautifully composed score will draw you in hook, line and sinker",299,7472.009999999999,115,796,37,True,2021
49846,Wishlair,2021-07-28,4.99,0,Chronogears,Chronogears,"Action,Adventure,Indie","A year ago, your father left in search of the mythical realm of Wishlair. Then one fateful night, you receive word that he has succeeded—and he summons you to join him there. Travel a vivid, nostalgic world rendered with the original IBM PC character set. Confront the dangers of the Old Kingdom and the Underrealm as you search for the elusive entrance to Wishlair. Discover weapons, items, and artifacts to help you on your quest. Vanquish the fearsome creatures that lurk in the shadows. Explore over a hundred rooms, learning the lore of the land, collecting the mystical Wish Shards, and unlocking the secrets of Wishlair. Homage to classic 80s video games Rendered in 16-color CGA textmode Wide world with over 100 rooms to explore Dozens of items to find Collect lore to unlock a special ending Support for QWERTY and AZERTY keyboards Support for most gamepads during gameplay (keyboard and mouse required for some interaction)",6,29.94,6,886,0,True,2021
14431,Attic,2021-07-08,1.99,0,AleksandrMelnik,AleksandrMelnik,Adventure,"The eleven-year-old boy Theo, who had a fire in his house, had to move to live with his grandmother in a far away city. Left without friends and video games, the only thing left to think about was school. The boy's life changed even more when he met a strange creature living right above his room. During the day, when it is light, these creatures are quite harmless. But when the sun goes down and night comes... everything changes and they perceive people only as food. But who knows, what if they might be good friends? Explore your grandmother's house day and night. Meet and chat with new people. Make different choices that can change the course of the story. Choose what to ask and what to answer, as well as make decisions at some points in the game that may affect the further plot. The more you pay attention to different characters in communication, the more often you will meet them in the further plot. Simple controls: explore objects and move between locations with one button 'Enter'. The game can be saved at any time, as it is convenient for you. Game Features: Pixel graphics Freedom of choice A large number of dialogues Save at any time Simple control Управление: Arrows - Movement Enter - interaction Esc - Menu",1,1.99,1,906,0,True,2021
26434,Megacraft Hotspot Royale,2021-11-12,0.49,0,Sweet Games,Sweet Games,"Action,Adventure,Casual,Indie,RPG,Simulation","Megacraft Hotspot Royale is a small low-poly battle royale set on a tropical island in a fictional southern country. Ten fighters will make a parachute jump, but at the end of the round only one will remain alive. If you want it to be you, then choose the best place to land and quickly find the biggest gun and the most durable bulletproof vest. Take a sniper rifle and take a position on the roof of a destroyed house or run through the jungle with a shotgun and AK-47. Or maybe you want to explore this huge island in search of beautiful pictures? Everything is in your hands! The main thing is to remember that you don't have much time. The death zone is already close! Main Features A large arsenal of weapons and equipment. Dynamic shooting Various characters Atmospheric tropical level Airdrops Beautiful pictures",0,0.0,0,779,0,True,2021
12858,SATANIC PANIC 666,2021-06-04,0.5,0,deadworld games,deadworld games,"Action,Casual,Indie","SATANIC PANIC 666 is an acrobatic platfomer with wall-jumping. Leap and dash of walls, escape all obstacles and destroy the cursed tapes with occult music known as †HEAVY METAL† to save our children's souls. Leap and dash off walls, fight your way through all obstacles and achieve mastery in this 2D arcade platformer. • Unique aestethic. • Fast-paced and unique gameplay. • Original †WITCH HOUSE† soundtrack. • 30 hand-crafted levels.",59,29.5,42,940,0,True,2021
38125,Rescue Helicopter,2021-12-07,0.99,0,Quarlellle,Quarlellle,"Action,Casual,Indie","Rescue Helicopter invites you to try yourself in the role of a rescue helicopter - of course, not an easy task, but it's definitely worth it! Learn from your own experience how difficult it is to fly a helicopter and save the citizens of the city from the floods! Helicopter control is not easy at all. Try this in the Rescue Helicopter game. Fly a helicopter like a real professional! A very difficult task has been set for you. You need to evacuate all people from the city before the ocean covers them. Do this, save all people. Nice music, beautiful graphics and realistic control of the helicopter will allow you to immerse yourself in this game! Features of the game: Interesting gameplay and cool atmosphere! Intuitive interface! Incredible drive! Cool music!",5,4.95,-5,754,0,True,2021
5058,Yugo Puzzle,2021-10-14,6.99,0,Qrostar,Qrostar,Indie,"Yugo Puzzle is a simple 2D puzzle game involving jelly blocks. Drag the jellies to make them jump left and right. When two jellies of the same color touch, they combine into one. Once you join all jellies of the same color, you unlock the next level. Despite the simple ruleset, this game is a little challenging. At first, you may think it's impossible. But as you go through trial and error, you will gradually find the path to the solution. The feeling of satisfaction you get when you complete a level is great. You may be surprised at how difficult the game is at first, but you will get used to it as the game progresses. Enjoy a variety of unique and intriguing puzzles. Dark mode and color custom settings supported Turn the jelly face display on/off Minimal graphics and simple levels to let you focus on the game Bouncy jelly blocks (which is a key element of the gameplay) You can go deep in thought and enjoy it alone, or you can discuss the levels with your friends.",159,1111.41,141,808,4,True,2021
18641,Pluvia - Episode I,2021-11-08,4.99,0,BitLogis,BitLogis,"Action,Adventure,Indie","Pluvia is an investigative visual novel. You will have to take on the role of Bruno, a University Professor of Roman ancient history. Bruno will find himself investigating the inexplicable death of Leo, a computer expert and a friend of him. Historical facts and technological mysteries will intertwine around the protagonist, involving him in something complex and incomprehensible. There are around 700 full hd images and long animations in the game. The player will interact with the facts in progress through many choices. To help make the game funnier, we have implemented a lot of minigames that the player will discover in the progress of the story.",4,19.96,4,783,1,True,2021
24987,Fallen Knight,2021-07-20,14.99,0,FairPlay Studios Co. Ltd,PQube,Action,"A Futuristic Knight’s Tale Fallen Knight is a futuristic knight’s tale that lets players take on the role of a Knight of the Round Table. Play as Lancelot or Galahad the 50th, descendants of the legendary knights from King Arthur’s tales, and face off against unique enemy heroes; each with a dark past of their own. Expect a Dark Souls-esque challenging experience coupled with a fast-paced sword action gameplay that will punish players for every little mistake, and reward generously with every victory. Nostalgia Fueled Platforming Enjoy nostalgia fueled gameplay that players have come to know and love, but with unique combat systems such as Lancelot’s “Parry &amp; Disarm” or Galahad’s “Assassinate”. When playing as Lancelot, the Honorable Knight, killing should be a last resort, disarm your enemies and parry their attacks as you clear level after level. As Galahad, the elite Assassin, assassinate your enemies swiftly and ruthlessly. Intense Boss Battles Take on the formidable bosses of The Purge who stand in your way from protecting Neo Utopia and the information you're sworn to protect. Each boss holds their own challenge, their own trials to overcome. Are you up to the challenge and live up to your reputation as a “Knight of the Round Table”? Lancelot’s Path As Lancelot, the Honorable Knight, Fallen Knight allows players to also choose the way they play the game. There are multiple endings, which are determined by the actions each player takes. Players may choose to kill their enemies or skilfully Parry &amp; Disarm their enemies, exhibiting the mercy and honour of a Knight of the Round Table. How you play leads you to discover different endings of the game and story. Galahad’s Path As Galahad, as an Assassin from the Knights of the Round Table. Players will take an alternative route through the story and help Galahad save Neo Utopia from The Purge. ‘Galahad’s Path’ brings rogue-like gameplay to Fallen Knight, where players only have “one life”. If players fail, they will have to restart from the first stage so be careful!",46,689.54,13,894,37,True,2021
25977,Fossilfuel VR: Raptor Isolation,2021-10-28,9.99,0,DangerousBob Studio LLC,DangerousBob Studio LLC,"Action,Adventure,Indie","Fossilfuel VR: Raptor Isolation is an indie VR horror game, set in the Fossilfuel game universe. Unarmed, you are put up against the intelligent and furious Utah Raptor! Not to be mistaken for Velociraptor, Utah Raptor is twice the size and just as terrifying as its smaller brother. You will have to use items and smarts against the ancient dino, as you try to find a way to escape Sierra ! Return to Sierra! Return to the underground research lab, Sierra, in the heart of Alaska. The vast underground base has lost power from an EMP event and various dinosaurs that were being bred and experimented on have escaped! The base is designed for survival horror, as you have a proper main silo and side corridors filled with clues and puzzles to collect. This design allows players to tackle the game in any order they want. Clever girl... Trapped underground, you are hunted by a 300 pound Utah Raptor! Sneak behind crates, make no noise, and hold your breath as this terrifying Jurassic monster hunts you down in fantastic VR! Uncover more secrets of Project Fossilfuel Uncover more backstory to the terrifying storyline of Fossilfuel ! New story elements and lore for players to uncover, as you play as a lost Sierra security employee. Raptor Isolation takes place simultaneously as the events of Fossilfuel. Multiple endings A staple of Fossilfuel returns, in Raptor Isolation you will get multiple endings based on how you play. There is more than one way to escape Sierra! Ranking and Achievments The game features a ranking system and recorded timer for achievement hunters and speedrunners. Supported VR Headsets: This game is designed to target the Oculus VR headset lineup. Steam Vive and Index are key mapped, game control manifest is located Fossilfuel_vr/Config/SteamVRBindings/",6,59.94,2,794,9,True,2021
55353,HotGirls Sliding Puzzle,2021-09-08,2.99,0,LineArtBabe,DIG Publishing,"Casual,Indie","Challenging sliding puzzles, featuring sexy girls and waitresses in a night club. Discover beautiful women in a nightclub setting by solving puzzles. Relaxing background music to match the theme and mood. Features: 12 different puzzles to solve 3 levels of difficulty: 3x3, 4x4 and 5x5 Timer, to see how long it takes to solve a puzzle Gallery where you can view all the puzzle images you have solved. Be among the fastest puzzle solvers to achieve a top spot in our Leaderboards and unlock various achievements.",2,5.98,2,844,4,True,2021
47169,Aether Way,2021-03-27,10.99,0,Fearless Donut,Fearless Donut,"Action,Indie,Strategy","Aether Way is a 2D space RTS with action/roguelike elements. You play as some abstract life form, that travels across the space and evolves. You'll need to find your star system, secure its borders and defeat enemies, additionally developing the economy, exploring the space and completing missions. The game focuses on continuous battles and territory expansion, alternating strategic actions with action mode, in which you control a single unit and do various tasks from resources mining to supporting your forces in battles. The heart - a formless traveling life. The heart was born by the Greater Sun and was sent out to explore the world outside. The heart lives in stars. Being in a star, the heart can control the flow of life and keep a star system alive. Features: - procedurally generated space. - combination of strategy and action. - a semi-abstract setting with no spaceships, but with space, full of living beings. - auto control system, which allows you to focus on planning your actions instead of units' direct control. - strategy with important role of front lines and transport routes. - optional economy system with production chains, markets and resource flow. Activities: - strategy - control your forces and conquer star systems to overthrow enemy races because they will try to do the same to you. - action - use your guardian to explore the space, fight enemies, find treasures and other stuff. - events - happen randomly or can be triggered by a player. Trade caravans, weather changes, accidental meetings, strong enemies. - missions - use brute force or try to be quick and unnoticed to complete missions. 15 different mission types. - economy - gather shining dust to enhance your planets or organize an extended economy with producers and consumers. - trading - buy cheap and sell expensive, of course, if you have enough space to store all you've bought. - craft - gather resources to make items that can be used in combat or sold to traders. - tactical battles - control a squad of units on a hexagonal game field. Keep formation and outmaneuver your enemies.",2,21.98,2,1009,0,True,2021
49992,The Penguin IQ Test,2021-01-05,0.99,0,Paul Demanze,Paul Demanze,"Adventure,Indie,Strategy","Synopsis The penguin was cruelly taken away from his native land, separated from his family, and locked up inside a dungeon... Now he is trying to return to the ice floe to find his loved ones again... However, he is not sufficiently smart to solve the puzzles on his way home ... Rules You have to place objects correctly to help the penguin safely reach the exit. There could be multiple correct solutions. A correct solution is always easy to verify but may be difficult to find, unless P is equal to NP.",55,54.45,53,1090,100,True,2021
